entity,label,source_url
Creative Commons,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140613
Collapse all Expand all Collapse all Expand all Definitions To,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140613
Madeira,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140613
Porto Santo,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140613
Ponta da Calheta,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140613
To PESI,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140613
Unreviewed To Malacopics,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140613
WoRMS What is WoRMS What is LifeWatch,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140613
Architeuthis dux Steenstrup,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Robson,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Holotype,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
SCARB,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Biota Animalia,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Superorder,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Architeuthoidea,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Architeuthidae,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Architeuthis,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Species,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Rank Species Type taxon of Architeuthis Steenstrup,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Original name Architeuthis dux Steenstrup,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Synonymised names,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
G. C. Robson,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Architeuthis hartingii,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
A. E. Verrill,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Pfeffer,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Architeuthis kirkii C. W. Robson,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
T. W. Kirk,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Architeuthis martensii,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Hilgendorf,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Architeuthis monachus Steenstrup,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Architeuthis nawaji Cadenat,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Architeuthis physeteris,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Joubin,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Architeuthis princeps A. E. Verrill,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Architeuthis sanctipauli,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Vélain,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Architeuthis stockii,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Architeuthis verrilli T. W. Kirk,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Dinoteuthis proboscideus More,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Dubioteuthis physeteris Joubin,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Loligo hartingii,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Megaloteuthis harveyi Kent,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Megateuthus,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
martensii Hilgendorf,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Mouchezis sanctipauli,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Plectoteuthis,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
R. Owen,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Steenstrupia stockii,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Original description Steenstrup,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Forhandlinger ved de Skandinaviske,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Naturforskeres.</em> 7,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Holotype,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Atlantic Ocean Holotype,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Atlantic Ocean,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
MolluscaBase,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Date action by 2008-03-27 18:55:09Z created van der Land,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Jacob 2011-05-29,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Serge 2013-04-02 08:07:40Z,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Philippe 2018-02-07 15:28:10Z,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Specimens,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Steenstrup,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Hilgendorf,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
F.,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Uber Megatheutus,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Tintenfisch aus Japan,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Sitzungs-Berichte der Gesellschaft naturforschender,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Sitzung vom 20,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
April,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Owen,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
R.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Descriptions of some new and rare,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Part II,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Transactions of the Zoological Society of London.</em>,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Kirk,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
T. W.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Description of new Cephalopoda,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Transactions of the New Zealand Institute.</em> 14,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Verrill A.E.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
cephalopods of the North Atlantic,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Cadenat,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Cadenat J.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Golfe de Gascogne du cÈphalopode geant,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Association Francaise,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Harting P.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Verhandelingen der,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Amsterdam.</em> 9(1)[1861,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
C.W.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
stranded at Cape Campbell,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
June 30th,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Architeuthis kirki,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Transactions of the New Zealand Institute.</em> 19,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
page(s,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
T.W.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Transactions of the New Zealand Institute.</em> 20,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Robson G.C.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
new species of giant squid,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
with observations on the,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
i>Proceedings of the Zoological Society of London,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
of Loligo hartingii A. E. Verrill,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Taxonomy,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Campos P.F.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Strugnell J.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Cherel Y.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Smith P.J.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Kubodera T.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Allcock L.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Kampmann M.-L.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Schroeder H.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Guerra A.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Norman M.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Finn J.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Ingrao D.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Clarke M. & Gilbert T.P.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Architeuthis</i,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
<i>Proceedings of the Royal Society,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Identification,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Lu,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
C.C. & Chung,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
W.S.,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Museum of Natural,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Taichung,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
ISBN 978-986-05-2569-4,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Intergovernmental Oceanographic Commission,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
C.F.E. & Jereb,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
P.,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Family Architeuthidae,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
<i>In</i> P. Jereb & C.F.E. Roper,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
An annotated and illustrated catalogue of species known to,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Volume 2,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Myopsid and Oegopsid,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Catalogue for Fishery Purposes,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
No. 4,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Vol. 2,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Blake,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
J. H.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Suckers from the big squid,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Marshall,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
B. A.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Molluscan name-bearing types in the Museum of New,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Tuhinga,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Records of the Museum of New Zealand Te Papa Tongarewa.</em> 9: 1-85,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Spencer,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
H.G.,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Marshall,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
B.A. & Willan,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Checklist of New Zealand living Mollusca,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Pp 196-219,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Gordon,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
D.P.,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
New Zealand,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Volume one,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Kingdom Animalia: Radiata,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Lophotrochozoa,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Deuterostomia.</em,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Canterbury University Press,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Christchurch,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Judkins,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
M. Vecchione,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
and C. F. E. Roper,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Mollusca,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
D.L. and D.K. Camp,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Gulf of Mexico,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Origins,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Waters,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Texas,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
College Station,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Collapse all Expand all,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Collapse all Expand all Definitions Language Name Chinese Dà-Wàng-,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
English Japanese,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
oceanic squid,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
German Japanischer,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Atlantischer Riesenkalmar,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Japanese ダイオウイカ,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Russian Гигантский,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Swedish,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
To Barcode of Life,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
To Biodiversity,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Steenstrupia stockii,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Megaloteuthis,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Kent,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Architeuthis princeps,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Dubioteuthis physeteris,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
To Dyntaxa To European Nucleotide Archive,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Architeuthis dux),LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
To GenBank,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Least Concern,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
To NHMUK,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
NHMUK,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
IZ 1111097,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
side view,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
To,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Beak,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Architeuthis hartingii,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
To USNM Invertebrate Zoology,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Collection To Yale Peabody Museum,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Unreviewed To,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342218
Conus namocanus,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=215450
AphiaID 215450,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=215450
Class,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=215450
Caenogastropoda,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=215450
Neogastropoda,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=215450
Conoidea,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=215450
Conidae,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=215450
Rank Species Parent Conus Linnaeus,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=215450
Original name Conus namocanus Hwass,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=215450
